1.3984375,26175,1.140625,26175
1.40625,26171,1.1484375,26171
1.4140625,26168,1.15625,26168
1.421875,26165,1.1640625,26165
1.4296875,26162,1.171875,26162
1.4375,26159,1.1796875,26159
1.4453125,26156,1.1875,26156
1.453125,26152,1.1953125,26152
1.4609375,26149,1.203125,26149
1.46875,26146,1.2109375,26146
1.4765625,26143,1.21875,26143
1.484375,26140,1.2265625,26140
1.4921875,26137,1.234375,26137
1.5,26134,1.2421875,26134
1.5078125,26131,1.25,26131
1.515625,26129,1.2578125,26129
1.5234375,26127,1.265625,26127
1.53125,26125,1.2734375,26125
1.5390625,26121,1.28125,26121
1.546875,26120,1.2890625,26120
1.5546875,26119,1.296875,26119
1.5625,26117,1.3046875,26117
1.5703125,26115,1.3125,26115
1.578125,26114,1.3203125,26114
1.5859375,26111,1.328125,26111
1.59375,26110,1.3359375,26110
1.6015625,26107,1.34375,26107
1.609375,26105,1.3515625,26105
1.6171875,26104,1.359375,26104
1.625,26102,1.3671875,26102
1.6328125,26099,1.375,26099
1.640625,26097,1.3828125,26097
1.6484375,26096,1.390625,26096
1.65625,26094,1.3984375,26094
1.6640625,26091,1.40625,26091
1.671875,26089,1.4140625,26089
1.6796875,26088,1.421875,26088
1.6875,26086,1.4296875,26086
1.6953125,26083,1.4375,26083
1.703125,26082,1.4453125,26082
1.7109375,26079,1.453125,26079
1.71875,26077,1.4609375,26077
1.7265625,26075,1.46875,26075
1.734375,26073,1.4765625,26073
1.7421875,26071,1.484375,26071
1.75,26070,1.4921875,26070
1.7578125,26067,1.5,26067
1.765625,26066,1.5078125,26066
1.7734375,26064,1.515625,26064
1.78125,26063,1.5234375,26063
1.7890625,26061,1.53125,26061
1.796875,26059,1.5390625,26059
1.8046875,26058,1.546875,26058
1.8125,26057,1.5546875,26057
1.8203125,26056,1.5625,26056
1.828125,26055,1.5703125,26055
1.8359375,26053,1.578125,26053
1.84375,26052,1.5859375,26052
1.8515625,26051,1.59375,26051
1.859375,26049,1.6015625,26049
1.8671875,26048,1.609375,26048
1.875,26047,1.6171875,26047
1.8828125,26045,1.625,26045
1.890625,26044,1.6328125,26044
1.8984375,26042,1.640625,26042
1.90625,26041,1.6484375,26041
1.9140625,26039,1.65625,26039
1.921875,26038,1.6640625,26038
1.9296875,26036,1.671875,26036
1.9375,26035,1.6796875,26035
1.9453125,26033,1.6875,26033
1.953125,26032,1.6953125,26032
1.9609375,26030,1.703125,26030
1.96875,26028,1.7109375,26028
1.9765625,26027,1.71875,26027
1.984375,26026,1.7265625,26026
1.9921875,26024,1.734375,26024
2,26023,1.7421875,26023
2.0078125,26021,1.75,26021
2.015625,26019,1.7578125,26019
2.0234375,26019,1.765625,26019
2.03125,26017,1.7734375,26017
2.0390625,26015,1.78125,26015
2.046875,26014,1.7890625,26014
2.0546875,26013,1.796875,26013
2.0625,26012,1.8046875,26012
2.0703125,26010,1.8125,26010
2.078125,26009,1.8203125,26009
2.0859375,26008,1.828125,26008
2.09375,26006,1.8359375,26006
2.1015625,26005,1.84375,26005
2.109375,26004,1.8515625,26004
2.1171875,26002,1.859375,26002
2.125,26001,1.8671875,26001
2.1328125,25999,1.875,25999
2.140625,25997,1.8828125,25997
2.1484375,25996,1.890625,25996
2.15625,25994,1.8984375,25994
2.1640625,25993,1.90625,25993
2.171875,25991,1.9140625,25991
2.1796875,25990,1.921875,25990
2.1875,25988,1.9296875,25988
2.1953125,25986,1.9375,25986
2.203125,25984,1.9453125,25984
2.2109375,25983,1.953125,25983
2.21875,25981,1.9609375,25981
2.2265625,25979,1.96875,25979
2.234375,25977,1.9765625,25977
2.2421875,25975,1.984375,25975
2.25,25973,1.9921875,25973
2.2578125,25971,2,25971
2.265625,25970,2.0078125,25970
2.2734375,25969,2.015625,25969
2.28125,25966,2.0234375,25966
2.2890625,25965,2.03125,25965
2.296875,25964,2.0390625,25964
2.3046875,25963,2.046875,25963
2.3125,25962,2.0546875,25962
2.3203125,25961,2.0625,25961
2.328125,25959,2.0703125,25959
2.3359375,25959,2.078125,25959
2.34375,25957,2.0859375,25957
2.3515625,25956,2.09375,25956
2.359375,25955,2.1015625,25955
2.3671875,25955,2.109375,25955
2.375,25954,2.1171875,25954
2.3828125,25953,2.125,25953
2.390625,25952,2.1328125,25952
2.3984375,25951,2.140625,25951
2.40625,25951,2.1484375,25951
2.4140625,25949,2.15625,25949
2.421875,25949,2.1640625,25949
2.4296875,25948,2.171875,25948
2.4375,25947,2.1796875,25947
2.4453125,25947,2.1875,25947
2.453125,25946,2.1953125,25946
2.4609375,25945,2.203125,25945
2.46875,25945,2.2109375,25945
2.4765625,25944,2.21875,25944
2.484375,25943,2.2265625,25943
2.4921875,25943,2.234375,25943
2.5,25941,2.2421875,25941
2.5078125,25941,2.25,25941
2.515625,25940,2.2578125,25940
2.5234375,25939,2.265625,25939
2.53125,25938,2.2734375,25938
2.5390625,25938,2.28125,25938
2.546875,25937,2.2890625,25937
2.5546875,25936,2.296875,25936
2.5625,25936,2.3046875,25936
2.5703125,25935,2.3125,25935
2.578125,25934,2.3203125,25934
2.5859375,25934,2.328125,25934
2.59375,25934,2.3359375,25934
2.6015625,25931,2.34375,25931
2.609375,25931,2.3515625,25931
2.6171875,25931,2.359375,25931
2.625,25930,2.3671875,25930
2.6328125,25930,2.375,25930
2.640625,25929,2.3828125,25929
2.6484375,25928,2.390625,25928
2.65625,25928,2.3984375,25928
2.6640625,25928,2.40625,25928
2.671875,25926,2.4140625,25926
2.6796875,25926,2.421875,25926
